,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0032940,BP,GO:0032940,secretion by cell,53/524,485/8687,1.45E-05,0.00154675,0.00131454,Prkcb/Syn3/Ildr2/Cspg5/Ntrk2/Gnas/Chga/Abr/Cdk5r2/Nrxn2/Pip5k1c/Cplx1/Nsf/Hap1/Sptbn2/Syngr1/Cadps/Sybu/Bsg/Myo6/Ednrb/Arf1/Cacna1c/Myo5a/Ppp1r9a/Psap/Cacna1h/Pclo/Vsnl1/Chd7/Nr3c1/Lin7a/Sdcbp/Rab3a/Scg5/Slc12a2/Rap1a/Lamp1/Gnai2/Pfn2/Tnfrsf1a/Rab31/Vip/Entpd1/Slc6a9/Cbln4/Pld2/Exph5/Ucp2/Aqp1/Lyn/Spp1/Adcyap1,53
GO:0030141,CC,GO:0030141,secretory granule,25/524,164/8687,1.50E-05,0.001567629,0.001332285,Itgb1/Pcsk1n/Chga/Smpd1/Ap2m1/Slc2a3/Cadps/Bsg/Myo5a/Snx10/Stx7/Sparc/Sod1/Rab3a/Scg5/Lamp1/Sypl/Dmd/Slc6a9/Rab37/Col1a1/Anxa7/Aqp1/Cabp1/Ctsh,25
GO:0098636,CC,GO:0098636,protein complex involved in cell adhesion,6/524,11/8687,1.67E-05,0.001690276,0.001436519,Itgb1/Jam2/Jam3/Pmp22/Itga7/Lyn,6
GO:0098662,BP,GO:0098662,inorganic cation transmembrane transport,42/524,354/8687,1.69E-05,0.001690276,0.001436519,Itgb1/Vdac1/Atp1a3/Nedd4l/Slc12a5/Hecw1/Atp6v1g2/Ryr2/Slc4a10/Pten/Atp5d/Hap1/Atox1/Ednrb/Arf1/Cacna1c/Myo5a/Fgf12/Cacna1h/Chd7/Slc1a1/Atp6v0e2/Slc12a2/Kcna4/Micu3/Kcnc1/Kcnb2/Slc39a11/Ryr1/Tcn2/Dmd/Slc30a10/Slc6a9/Tpcn1/Slc6a13/Wwp2/Slc41a1/Cyba/Wnk4/Lyn/Cabp1/Kcnj12,42
GO:0030003,BP,GO:0030003,cellular cation homeostasis,38/524,308/8687,1.78E-05,0.001745995,0.001483873,Atp1a3/Prkcb/Slc12a5/Gnb1/Chga/Ryr2/Slc4a10/Ftl1/Hap1/Mt1/Atox1/Kctd17/Ednrb/Mt3/Cacna1c/Myo5a/Chd7/Slc1a1/Sod1/Tmbim6/Adcyap1r1/Dlg4/Slc12a2/Micu3/Synpo/Bcl2/Ryr1/Dmd/Slc30a10/Slc6a9/Slc41a1/Cyba/Anxa7/Calb1/Cxcr5/Lyn/Spp1/Adcyap1,38
GO:0072503,BP,GO:0072503,cellular divalent inorganic cation homeostasis,30/524,219/8687,1.89E-05,0.001817887,0.001544972,Prkcb/Gnb1/Chga/Ryr2/Hap1/Mt1/Kctd17/Ednrb/Mt3/Cacna1c/Myo5a/Chd7/Slc1a1/Tmbim6/Adcyap1r1/Dlg4/Micu3/Synpo/Bcl2/Ryr1/Dmd/Slc30a10/Slc41a1/Cyba/Anxa7/Calb1/Cxcr5/Lyn/Spp1/Adcyap1,30
GO:0002020,MF,GO:0002020,protease binding,15/524,72/8687,1.96E-05,0.001848561,0.001571041,Itgb1/Ntrk2/Ubc/Cltc/Aldoa/Cst3/Pten/Psap/Bcl2/Tnfrsf1a/Chl1/Ryr1/Col1a1/Fn1/Col1a2,15
GO:0032279,CC,GO:0032279,asymmetric synapse,34/524,265/8687,2.18E-05,0.002022262,0.001718665,Psd/Syn3/Hnrnpk/Cryab/Nrcam/Ntrk2/Map1a/Mapk10/Ablim1/Pip5k1c/Ppp1r9b/Nsf/Myo6/Sorbs2/Mt3/Cacna1c/Src/Ppp1r9a/Pclo/Arhgef9/Nr3c1/Eef2k/Slc1a1/Dnajc6/Homer1/Dlg4/Kcna4/Dlgap3/Dmd/Entpd1/Arhgap44/Lyn/Cabp1/Met,34
GO:0098660,BP,GO:0098660,inorganic ion transmembrane transport,44/524,382/8687,2.23E-05,0.002027469,0.00172309,Itgb1/Vdac1/Atp1a3/Nedd4l/Slc12a5/Hecw1/Atp6v1g2/Ryr2/Slc4a10/Pten/Atp5d/Hap1/Atox1/Ednrb/Arf1/Cacna1c/Myo5a/Gabrg2/Fgf12/Cacna1h/Chd7/Slc1a1/Atp6v0e2/Gabra3/Slc12a2/Kcna4/Micu3/Kcnc1/Kcnb2/Slc39a11/Ryr1/Tcn2/Dmd/Slc30a10/Slc6a9/Tpcn1/Slc6a13/Wwp2/Slc41a1/Cyba/Wnk4/Lyn/Cabp1/Kcnj12,44
GO:0043269,BP,GO:0043269,regulation of ion transport,44/524,384/8687,2.54E-05,0.002266004,0.001925814,Slc9a3r2/Itgb1/Vdac1/Prkcb/Nedd4l/Hecw1/Gnas/Ryr2/Pten/Hap1/Arf1/Cacna1c/Myo5a/Fgf12/Cacna1h/Chd7/Nr3c1/Rgs2/Homer1/Tmbim6/Adcyap1r1/Rab3a/Dlg4/Slc12a2/Kcna4/Gnai2/Kcnc1/Bcl2/Kcnb2/Vip/Dmd/Entpd1/Slc30a10/Slc6a9/Tpcn1/Wwp2/Cyba/Cacna2d2/Wnk4/Lyn/Cabp1/Kcnj12/Adcyap1/Zmpste24,44
GO:0048812,BP,GO:0048812,neuron projection morphogenesis,52/524,484/8687,2.81E-05,0.002458001,0.002088987,Ubb/Gas7/Itgb1/Nedd4l/Hnrnpk/Hecw1/Nrcam/Lifr/Ntrk2/Map1a/Ablim1/Sh3gl2/Dixdc1/Pip5k1c/Adarb1/Pten/Zic2/Bsg/Mt3/Ppp1r9a/Tiam1/Tubb3/Tanc2/Lrp8/Nfib/Eef2k/Sdc2/Rab3a/Dlg4/Dab2ip/Iqgap1/Bcl2/Tiam2/Slitrk5/Dcdc2a/Nptx1/Sema7a/Chl1/Dmd/Fgfr3/Arhgap44/Raph1/Pmp22/Sema3d/Lamb2/Fn1/Rtn4rl1/Lama2/Tbr1/Nbl1/Met/Egr2,52
GO:0043197,CC,GO:0043197,dendritic spine,23/524,150/8687,2.98E-05,0.002524681,0.002145656,Itgb1/Atp1a3/Psd/Hnrnpk/Cryab/Ntrk2/Canx/Pten/Ppp1r9b/Ppp1cc/Mt3/Ppp1r9a/Tanc2/Nr3c1/Eef2k/Slc1a1/Homer1/Dlg4/Kcna4/Synpo/Dlgap3/Arhgap44/Calb1,23
GO:0060249,BP,GO:0060249,anatomical structure homeostasis,23/524,150/8687,2.98E-05,0.002524681,0.002145656,Itgb1/Ildr2/Map1a/Gnas/Aldoa/Sh3gl2/Bsg/Snx10/Src/Ncdn/Pcdh15/Slc1a1/Sod1/Homer1/Slc12a2/Bcl2/Dmd/Wwtr1/Whrn/Bag3/Calb1/Spp1/Ctsh,23
GO:0098655,BP,GO:0098655,cation transmembrane transport,45/524,400/8687,3.25E-05,0.002696583,0.002291751,Itgb1/Vdac1/Atp1a3/Nedd4l/Slc12a5/Hecw1/Atp6v1g2/Ryr2/Slc4a10/Pten/Atp5d/Hap1/Atox1/Ednrb/Arf1/Cacna1c/Myo5a/Fgf12/Cacna1h/Chd7/Rgs2/Slc1a1/Atp6v0e2/Homer1/Dlg4/Slc12a2/Kcna4/Micu3/Kcnc1/Kcnb2/Slc39a11/Ryr1/Tcn2/Dmd/Slc30a10/Slc6a9/Tpcn1/Slc6a13/Wwp2/Slc41a1/Cyba/Wnk4/Lyn/Cabp1/Kcnj12,45
GO:0051046,BP,GO:0051046,regulation of secretion,43/524,376/8687,3.30E-05,0.002696583,0.002291751,Prkcb/Cspg5/Ntrk2/Gnas/Chga/Abr/Cdk5r2/Cplx1/Nsf/Hap1/Cadps/Sybu/Bsg/Myo6/Ednrb/Arf1/Myo5a/Ppp1r9a/Cacna1h/Pclo/Vsnl1/Chd7/Nr3c1/Sdcbp/Rab3a/Scg5/Slc12a2/Rap1a/Lamp1/Gnai2/Pfn2/Tnfrsf1a/Vip/Entpd1/Pld2/Cyba/Exph5/Ucp2/Aqp1/Wnk4/Lyn/Spp1/Adcyap1,43
GO:0017157,BP,GO:0017157,regulation of exocytosis,22/524,141/8687,3.37E-05,0.002709249,0.002302516,Prkcb/Cspg5/Abr/Cdk5r2/Nsf/Hap1/Cadps/Myo6/Arf1/Myo5a/Cacna1h/Pclo/Vsnl1/Sdcbp/Rab3a/Rap1a/Lamp1/Gnai2/Pfn2/Pld2/Exph5/Lyn,22
GO:0005518,MF,GO:0005518,collagen binding,9/524,30/8687,4.50E-05,0.003562894,0.003028005,Itgb1/Ctsb/Map1a/Sparc/Serpinh1/Hsd17b12/Dcn/Aebp1/Col6a1,9
GO:0035264,BP,GO:0035264,multicellular organism growth,20/524,124/8687,4.70E-05,0.00365932,0.003109955,Slc12a5/Gnas/Sik3/Slc4a10/Adarb1/Sptbn2/Sh3pxd2b/Gpd2/Igf2/Chd7/Pcdh15/Sod1/Slc12a2/Kdm6a/Bcl2/Wwtr1/Pmp22/Ghr/Cacna2d2/Zmpste24,20
GO:0034220,BP,GO:0034220,ion transmembrane transport,51/524,482/8687,5.05E-05,0.003772432,0.003206086,Slc9a3r2/Itgb1/Vdac1/Atp1a3/Nedd4l/Slc12a5/Hecw1/Atp6v1g2/Ryr2/Slc4a10/Pten/Atp5d/Hap1/Atox1/Ednrb/Arf1/Cacna1c/Myo5a/Gabrg2/Fgf12/Cacna1h/Chd7/Rgs2/Slc1a1/Atp6v0e2/Homer1/Dlg4/Gabra3/Slc12a2/Kcna4/Micu3/Kcnc1/Kcnb2/Slc39a11/Ryr1/Tcn2/Dmd/Slc25a1/Slc30a10/Slc6a9/Tpcn1/Slc6a13/Wwp2/Slc41a1/Cyba/Cacna2d2/Wnk4/Lyn/Cabp1/Kcnj12/Zmpste24,51
GO:0003013,BP,GO:0003013,circulatory system process,32/524,253/8687,5.06E-05,0.003772432,0.003206086,Atp1a3/Nedd4l/Gnas/Chga/Abr/Ryr2/Sh3gl2/Gpr37l1/Tpm1/Ednrb/Cacna1c/Src/Pebp1/Cacna1h/Chd7/Nr3c1/Rgs2/Slc1a1/Jup/Sod1/Vegfb/Gnai2/Nampt/Dmd/Wwtr1/Col1a2/Cyba/Cacna2d2/Htr7/Met/Adcyap1/Zmpste24,32
GO:0044309,CC,GO:0044309,neuron spine,23/524,155/8687,5.08E-05,0.003772432,0.003206086,Itgb1/Atp1a3/Psd/Hnrnpk/Cryab/Ntrk2/Canx/Pten/Ppp1r9b/Ppp1cc/Mt3/Ppp1r9a/Tanc2/Nr3c1/Eef2k/Slc1a1/Homer1/Dlg4/Kcna4/Synpo/Dlgap3/Arhgap44/Calb1,23
GO:0003015,BP,GO:0003015,heart process,20/524,125/8687,5.29E-05,0.003835597,0.003259768,Atp1a3/Chga/Ryr2/Tpm1/Ednrb/Cacna1c/Src/Pebp1/Cacna1h/Rgs2/Slc1a1/Jup/Sod1/Vegfb/Gnai2/Dmd/Wwtr1/Cacna2d2/Met/Zmpste24,20
GO:0031623,BP,GO:0031623,receptor internalization,16/524,87/8687,5.32E-05,0.003835597,0.003259768,Itgb1/Dnm1/Cltc/Ap2m1/Sh3gl2/Pip5k1c/Nsf/Hap1/Cd81/Myo6/Arf1/Sdcbp/Dlg4/Cd9/Rab31/Pld2,16
GO:0005604,CC,GO:0005604,basement membrane,12/524,53/8687,5.60E-05,0.003979905,0.003382411,Itgb1/Cst3/Sparc/Col18a1/Efemp1/Entpd1/Pmp22/Lamc1/Lamb2/Fn1/Lama4/Lama2,12
GO:0014069,CC,GO:0014069,postsynaptic density,32/524,258/8687,7.42E-05,0.005175478,0.004398495,Psd/Syn3/Hnrnpk/Cryab/Nrcam/Ntrk2/Map1a/Mapk10/Ablim1/Pip5k1c/Ppp1r9b/Nsf/Myo6/Sorbs2/Mt3/Cacna1c/Src/Ppp1r9a/Pclo/Arhgef9/Nr3c1/Eef2k/Dnajc6/Homer1/Dlg4/Dlgap3/Dmd/Entpd1/Arhgap44/Lyn/Cabp1/Met,32
GO:0019901,MF,GO:0019901,protein kinase binding,49/524,464/8687,7.49E-05,0.005175478,0.004398495,Itgb1/Vdac1/Prkcb/Ski/Slc12a5/Cdk9/Dnm1/Ntrk2/Akap11/Lrba/Eef1a2/Cltc/Nme1/Ryr2/Khdrbs1/Sh3gl2/Ppp1cb/Dixdc1/Adipor1/Pten/Nsf/Trib1/Cadps/Ppp1cc/Npm1/Ywhag/Myo5a/Src/Ppp1r9a/Tiam1/Hnrnpa0/Pebp1/Rhobtb3/Cdkn1b/Nr3c1/Jup/Copb2/Dlg4/Slc12a2/Dab2ip/Pitpnm3/Iqgap1/Camk2n2/Ptpn14/Lims1/Pld2/Ghr/Rhoc/Shc4,49
GO:0099572,CC,GO:0099572,postsynaptic specialization,33/524,270/8687,7.68E-05,0.005230878,0.004445578,Psd/Syn3/Hnrnpk/Cryab/Nrcam/Ntrk2/Map1a/Mapk10/Ablim1/Pip5k1c/Ppp1r9b/Nsf/Myo6/Sorbs2/Mt3/Cacna1c/Src/Ppp1r9a/Pclo/Arhgef9/Nr3c1/Eef2k/Dnajc6/Homer1/Dlg4/Gabra3/Dlgap3/Dmd/Entpd1/Arhgap44/Lyn/Cabp1/Met,33
GO:0006887,BP,GO:0006887,exocytosis,30/524,237/8687,8.55E-05,0.005742938,0.004880764,Prkcb/Cspg5/Chga/Abr/Cdk5r2/Pip5k1c/Cplx1/Nsf/Hap1/Sptbn2/Syngr1/Cadps/Myo6/Arf1/Cacna1c/Myo5a/Cacna1h/Pclo/Vsnl1/Lin7a/Sdcbp/Rab3a/Rap1a/Lamp1/Gnai2/Pfn2/Rab31/Pld2/Exph5/Lyn,30
GO:0019725,BP,GO:0019725,cellular homeostasis,49/524,467/8687,8.81E-05,0.005839246,0.004962614,Atp1a3/Prkcb/Slc12a5/Gnb1/Map1a/Chga/Ryr2/Aldoa/Ckb/Slc4a10/Ftl1/Hap1/Nfe2l1/Mt1/Sybu/Atox1/Kctd17/Ednrb/Mt3/Cacna1c/Npm1/Myo5a/Vsnl1/Chd7/Slc1a1/Sod1/Tmbim6/Adcyap1r1/Dlg4/Slc12a2/Micu3/Synpo/Bcl2/Ryr1/Dmd/Slc30a10/Slc6a9/Slc41a1/Bag3/Cyba/Ucp2/Anxa7/Calb1/Cxcr5/Aqp1/Wnk4/Lyn/Spp1/Adcyap1,49
GO:0055074,BP,GO:0055074,calcium ion homeostasis,27/524,204/8687,9.00E-05,0.005884168,0.005000792,Prkcb/Gnb1/Gnas/Chga/Ryr2/Hap1/Kctd17/Ednrb/Cacna1c/Myo5a/Snx10/Chd7/Tmbim6/Adcyap1r1/Dlg4/Micu3/Synpo/Bcl2/Ryr1/Dmd/Cyba/Anxa7/Calb1/Cxcr5/Lyn/Spp1/Adcyap1,27
GO:0042063,BP,GO:0042063,gliogenesis,29/524,227/8687,9.48E-05,0.006121471,0.005202469,Zcchc24/Ski/Cspg5/Ntrk2/Cdk5r2/Dlx1/Pten/Sox5/Nfe2l1/Gpr37l1/Ppp1cc/Mt3/Lrp8/Lgi4/Nfib/Mboat7/Sod1/Dab2ip/Cd9/Dmd/Efemp1/Syne2/Fgfr3/Pmp22/Lamb2/Fn1/Lyn/Adcyap1/Egr2,29
GO:0055082,BP,GO:0055082,cellular chemical homeostasis,44/524,407/8687,0.00010268,0.006530878,0.005550413,Atp1a3/Prkcb/Slc12a5/Gnb1/Chga/Ryr2/Ckb/Slc4a10/Ftl1/Hap1/Mt1/Sybu/Atox1/Kctd17/Ednrb/Mt3/Cacna1c/Myo5a/Vsnl1/Chd7/Slc1a1/Sod1/Tmbim6/Adcyap1r1/Dlg4/Slc12a2/Micu3/Synpo/Bcl2/Ryr1/Dmd/Slc30a10/Slc6a9/Slc41a1/Cyba/Ucp2/Anxa7/Calb1/Cxcr5/Aqp1/Wnk4/Lyn/Spp1/Adcyap1,44
GO:0007204,BP,GO:0007204,positive regulation of cytosolic calcium ion concentration,18/524,111/8687,0.000103834,0.006530878,0.005550413,Gnb1/Ryr2/Hap1/Ednrb/Cacna1c/Myo5a/Chd7/Tmbim6/Adcyap1r1/Dlg4/Synpo/Bcl2/Ryr1/Dmd/Cyba/Cxcr5/Lyn/Adcyap1,18
GO:0003014,BP,GO:0003014,renal system process,10/524,41/8687,0.000119794,0.007439368,0.006322513,Akap11/Gnas/Ednrb/Cacna1c/Psap/Gnai2/Bcl2/Cyba/Aqp1/Wnk4,10
GO:0008344,BP,GO:0008344,adult locomotory behavior,14/524,75/8687,0.000130944,0.007955583,0.00676123,Atp1a3/Dnm1/Sez6l/Cacna1c/Fgf12/Cend1/Chd7/Agtpbp1/Lgi4/Pcdh15/Chl1/Zic1/Pmp22/Zmpste24,14
GO:0001894,BP,GO:0001894,tissue homeostasis,19/524,123/8687,0.00013135,0.007955583,0.00676123,Itgb1/Ildr2/Map1a/Gnas/Sh3gl2/Bsg/Snx10/Src/Ncdn/Pcdh15/Slc1a1/Sod1/Homer1/Slc12a2/Bcl2/Wwtr1/Whrn/Spp1/Ctsh,19
GO:0005198,MF,GO:0005198,structural molecule activity,36/524,316/8687,0.000157146,0.009401925,0.007990436,Rps27a/Cryab/Cltc/Rpl7a/Rpl27a/Sptbn2/Tpm1/Clta/Tubb3/Pclo/Rpl41/Sparc/Cldn11/Jup/Homer1/Copb2/Dlg4/Tuba8/Igfbp6/Mrps25/Dcn/Col18a1/Dmd/Efemp1/Lamc1/Lamb2/Col1a1/Col12a1/Fn1/Col1a2/Matn4/Lama4/Tln1/Col16a1/Lama2/Col6a1,36
GO:1903530,BP,GO:1903530,regulation of secretion by cell,39/524,353/8687,0.000161968,0.00947706,0.008054291,Prkcb/Cspg5/Ntrk2/Gnas/Chga/Abr/Cdk5r2/Cplx1/Nsf/Hap1/Cadps/Sybu/Bsg/Myo6/Arf1/Myo5a/Ppp1r9a/Cacna1h/Pclo/Vsnl1/Chd7/Nr3c1/Sdcbp/Rab3a/Scg5/Slc12a2/Rap1a/Lamp1/Gnai2/Pfn2/Tnfrsf1a/Vip/Entpd1/Pld2/Exph5/Ucp2/Lyn/Spp1/Adcyap1,39
GO:0008015,BP,GO:0008015,blood circulation,29/524,234/8687,0.000162814,0.00947706,0.008054291,Atp1a3/Nedd4l/Gnas/Chga/Abr/Ryr2/Sh3gl2/Gpr37l1/Tpm1/Ednrb/Cacna1c/Pebp1/Cacna1h/Chd7/Nr3c1/Rgs2/Slc1a1/Jup/Sod1/Vegfb/Nampt/Dmd/Col1a2/Cyba/Cacna2d2/Htr7/Met/Adcyap1/Zmpste24,29
GO:0010035,BP,GO:0010035,response to inorganic substance,32/524,269/8687,0.000164197,0.00947706,0.008054291,Nedd4l/Cryab/Smpd1/Ryr2/Nfe2l1/Mt1/Gpr37l1/Ednrb/Mt3/Src/Psap/Cdkn1b/Slc1a1/Sod1/Homer1/Dlg4/Slc12a2/Cyp2a5/Iqgap1/Bcl2/Cyp1b1/S100a16/Nptx1/Slc30a10/Pld2/Fibin/Fn1/Slc41a1/Ucp2/Anxa7/Aqp1/Met,32
GO:0048871,BP,GO:0048871,multicellular organismal homeostasis,30/524,246/8687,0.000168435,0.009608625,0.008166105,Ubb/Itgb1/Ildr2/Akap11/Map1a/Gnas/Sh3gl2/Adipor1/Bsg/Ednrb/Snx10/Src/Ncdn/Pcdh15/Slc1a1/Sod1/Homer1/Slc12a2/Crtc1/Bcl2/Wwtr1/Acadl/Lama4/Whrn/Ucp2/Aqp1/Spp1/Met/Adcyap1/Ctsh,30
GO:0010038,BP,GO:0010038,response to metal ion,23/524,169/8687,0.000194652,0.01097656,0.009328675,Nedd4l/Smpd1/Ryr2/Nfe2l1/Mt1/Mt3/Cdkn1b/Slc1a1/Sod1/Homer1/Dlg4/Slc12a2/Cyp2a5/Iqgap1/Bcl2/S100a16/Nptx1/Slc30a10/Fibin/Fn1/Slc41a1/Anxa7/Aqp1,23
GO:0045055,BP,GO:0045055,regulated exocytosis,22/524,159/8687,0.000209766,0.011694451,0.009938791,Prkcb/Cspg5/Chga/Abr/Cdk5r2/Cplx1/Sptbn2/Syngr1/Cadps/Myo6/Arf1/Cacna1c/Cacna1h/Pclo/Rab3a/Rap1a/Lamp1/Gnai2/Pfn2/Rab31/Pld2/Lyn,22
GO:0034762,BP,GO:0034762,regulation of transmembrane transport,36/524,321/8687,0.000214984,0.011729054,0.009968198,Slc9a3r2/Itgb1/Vdac1/Prkcb/Nedd4l/Hecw1/Ryr2/Pten/Hap1/Arf1/Cacna1c/Myo5a/Fgf12/Cacna1h/Chd7/Rgs2/Homer1/Dlg4/Kcna4/Rap1a/Kcnc1/Bcl2/Kcnb2/Dmd/Slc6a9/Tpcn1/Wwp2/Cyba/Cacna2d2/Wnk4/Lyn/Cabp1/Opn3/Kcnj12/Met/Zmpste24,36
GO:0051480,BP,GO:0051480,regulation of cytosolic calcium ion concentration,20/524,138/8687,0.000215168,0.011729054,0.009968198,Gnb1/Chga/Ryr2/Hap1/Ednrb/Cacna1c/Myo5a/Chd7/Tmbim6/Adcyap1r1/Dlg4/Synpo/Bcl2/Ryr1/Dmd/Cyba/Calb1/Cxcr5/Lyn/Adcyap1,20
GO:0030020,MF,GO:0030020,extracellular matrix structural constituent conferring tensile strength,6/524,16/8687,0.000222675,0.012004865,0.010202602,Col18a1/Col1a1/Col12a1/Col1a2/Col16a1/Col6a1,6
GO:0048667,BP,GO:0048667,cell morphogenesis involved in neuron differentiation,46/524,447/8687,0.00022858,0.012189303,0.010359351,Itgb1/Nedd4l/Hecw1/Nrcam/Ntrk2/Map1a/Ablim1/Dixdc1/Pip5k1c/Adarb1/Pten/Zic2/Bsg/Mt3/Ppp1r9a/Tiam1/Tubb3/Tanc2/Lrp8/Nfib/Pcdh15/Eef2k/Sod1/Sdc2/Rab3a/Dlg4/Bcl2/Tiam2/Slitrk5/Dcdc2a/Nptx1/Sema7a/Chl1/Fgfr3/Arhgap44/Raph1/Pmp22/Sema3d/Lamb2/Fn1/Whrn/Rtn4rl1/Lama2/Tbr1/Met/Egr2,46
GO:0010959,BP,GO:0010959,regulation of metal ion transport,29/524,239/8687,0.000235244,0.012409756,0.010546708,Itgb1/Vdac1/Nedd4l/Hecw1/Gnas/Ryr2/Pten/Hap1/Arf1/Cacna1c/Myo5a/Fgf12/Chd7/Homer1/Tmbim6/Adcyap1r1/Gnai2/Kcnc1/Bcl2/Vip/Dmd/Slc30a10/Slc6a9/Wwp2/Cyba/Wnk4/Lyn/Cabp1/Adcyap1,29
GO:0006936,BP,GO:0006936,muscle contraction,20/524,140/8687,0.00026193,0.013365081,0.011358612,Atp1a3/Hsbp1/Chga/Ryr2/Aldoa/Tpm1/Ednrb/Cacna1c/Cacna1h/Rgs2/Jup/Sod1/Homer1/Vegfb/Ryr1/Dmd/Myh14/Cald1/Htr7/Met,20
GO:0043410,BP,GO:0043410,positive regulation of MAPK cascade,28/524,229/8687,0.000264223,0.013365081,0.011358612,Ntrk2/Dixdc1/Pten/Cd81/Gpr37l1/Mt3/Src/Psap/Igf2/Magi3/Sod1/Ankrd6/Rassf2/Dab2ip/Igfbp6/Fgf1/Vegfb/Rap1a/Gnai2/Iqgap1/Sema7a/Bcar3/Fgfr3/Slc30a10/Ghr/Rell1/Met/Adcyap1,28
GO:0043950,BP,GO:0043950,positive regulation of cAMP-mediated signaling,5/524,11/8687,0.000266975,0.013365081,0.011358612,Gnas/Chga/Pebp1/Adcyap1r1/Adcyap1,5
GO:0055064,BP,GO:0055064,chloride ion homeostasis,5/524,11/8687,0.000266975,0.013365081,0.011358612,Slc12a5/Ckb/Slc12a2/Wnk4/Spp1,5
GO:0055083,BP,GO:0055083,monovalent inorganic anion homeostasis,5/524,11/8687,0.000266975,0.013365081,0.011358612,Slc12a5/Ckb/Slc12a2/Wnk4/Spp1,5
GO:0044057,BP,GO:0044057,regulation of system process,35/524,313/8687,0.000277896,0.013771303,0.01170385,Cdk9/Gnas/Chga/Ryr2/Pten/Tpm1/Ednrb/Cacna1c/Src/Fgf12/Pebp1/Cacna1h/Pclo/Nr3c1/Rgs2/Slc1a1/Jup/Sod1/Homer1/Dlg4/Dlgap3/Gnai2/Tnfrsf1a/Nptx1/Ryr1/Vip/Dmd/Jam2/Cald1/Cyba/Cacna2d2/Aqp1/Wnk4/Zmpste24/Egr2,35
GO:0006897,BP,GO:0006897,endocytosis,36/524,326/8687,0.000291249,0.014085722,0.011971066,Itgb1/Hnrnpk/Dnm1/Cltc/Nme1/Smpd1/Ston2/Canx/Ap2m1/Sh3gl2/Pip5k1c/Epn2/Mlc1/Nsf/Hap1/Cd81/Neurl1b/Myo6/Arf1/Clta/Snx10/Src/Lrp8/Eef2k/Dnajc6/Sdcbp/Dlg4/Ppp3cc/Cd9/Rab31/Tpcn1/Bmp2k/Pld2/Ehd1/Rin2/Ghr,36
GO:0009898,CC,GO:0009898,cytoplasmic side of plasma membrane,17/524,110/8687,0.000291642,0.014085722,0.011971066,Gnb1/Gnas/Ryr2/Pten/Ppp1r9b/Cyth3/Src/Tiam1/Rgs2/Jup/Dlg4/Gnai2/Iqgap1/Ryr1/Fgfr3/Lyn/Cabp1,17
GO:0005581,CC,GO:0005581,collagen trimer,7/524,23/8687,0.000292854,0.014085722,0.011971066,Dcn/Col18a1/Col1a1/Col12a1/Col1a2/Col16a1/Col6a1,7
GO:0034765,BP,GO:0034765,regulation of ion transmembrane transport,31/524,266/8687,0.000299393,0.014165059,0.012038492,Slc9a3r2/Itgb1/Vdac1/Nedd4l/Hecw1/Ryr2/Pten/Hap1/Arf1/Cacna1c/Myo5a/Fgf12/Cacna1h/Chd7/Rgs2/Homer1/Dlg4/Kcna4/Kcnc1/Kcnb2/Dmd/Slc6a9/Tpcn1/Wwp2/Cyba/Cacna2d2/Wnk4/Lyn/Cabp1/Kcnj12/Zmpste24,31
GO:0007423,BP,GO:0007423,sensory organ development,33/524,290/8687,0.000300278,0.014165059,0.012038492,Ski/Cryab/Ntrk2/Gnb1/Abr/Dlx1/Gjb6/Bsg/Myo6/Sh3pxd2b/Cacna1c/Gpd2/Psap/Dzank1/Cdkn1b/Chd7/Agtpbp1/Lin7a/Pcdh15/Slc1a1/Sod1/Bcl2/Cyp1b1/Bcar3/Lrig1/Fgfr3/Mitf/Maf/Lamb2/Whrn/Meis1/Calb1/Aqp1,33
GO:0008289,MF,GO:0008289,lipid binding,42/524,402/8687,0.00031094,0.014528299,0.012347199,Vdac1/Pitpnc1/Psd/Cdk5r2/Stard10/Ap2m1/Sh3gl2/Epn2/Cd81/Nfe2l1/Cyth3/Cadps/Pgrmc1/Sh3pxd2b/Npm1/Snx10/Tiam1/Psap/Pebp1/Rasa2/Cyth2/Pclo/Nr3c1/Sdcbp/Scp2/Pla2g7/Dab2ip/Pitpnm3/Pfn2/Iqgap1/Zcchc14/Snx7/Arhgap44/Tpcn1/Lamc1/Paqr6/Pld2/Anxa7/Tln1/Calb1/Lyn/Opn3,42
GO:0008021,CC,GO:0008021,synaptic vesicle,21/524,153/8687,0.000324989,0.014841661,0.012613517,Vdac1/Syn3/Dnm1/Atp6v1g2/Ston2/Cttnbp2/Sptbn2/Syngr1/Mt3/Myo5a/Clta/Pebp1/Stx7/Sv2b/Rab3a/Dlg4/Tprgl/Lamp1/Sypl/Dmd/Entpd1,21
GO:0022853,MF,GO:0022853,active ion transmembrane transporter activity,17/524,111/8687,0.000325607,0.014841661,0.012613517,Cox4i1/Atp1a3/Slc12a5/Atp6v1g2/Slc4a10/Cox5a/Atp6v1d/Slc1a1/Atp6v0e2/Slc12a2/Slc25a1/Slco3a1/Slc6a9/Slc6a13/Slc41a1/Slco1a4/Slco5a1,17
GO:0050780,MF,GO:0050780,dopamine receptor binding,6/524,17/8687,0.000326722,0.014841661,0.012613517,Atp1a3/Dnm1/Gnas/Ppp1r9b/Nsf/Dlg4,6
