,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0015934,CC,GO:0015934,large ribosomal subunit,29/560,84/4865,1.88E-08,2.10E-06,1.69E-06,RPL11/RPL37A/RPL32/RPL29/MRPL22/RPL7/RPL30/RPL8/RPL35/MRPL41/RPLP2/RPL27A/RPL41/RPLP0/RPL21/RPLP1/RPL13/RPL23/RPL19/RPL27/MRPL12/RPL17/RPL36/RPL18A/UBA52/RPL13A/RPL28/RPL3/RPL10,29
GO:0030020,MF,GO:0030020,extracellular matrix structural constituent conferring tensile strength,13/560,20/4865,1.97E-08,2.14E-06,1.72E-06,COL16A1/COL8A2/COL3A1/COL5A2/COL6A3/COL8A1/COL12A1/COL10A1/COL1A2/COL5A1/COL1A1/COL6A1/COL6A2,13
GO:0051346,BP,GO:0051346,negative regulation of hydrolase activity,35/560,114/4865,2.06E-08,2.15E-06,1.73E-06,IFI6/DHCR24/CNN3/COL6A3/GNAI2/RARRES1/SFRP2/CAST/AQP1/CD44/GAPDH/A2M/TMBIM6/LRP1/GAS6/LGALS3/SERPINA5/SERPINA3/ANXA2/SERPINF1/PPP1R1B/TIMP2/USP14/C3/BST2/SPINT2/APOC1/PRNP/CST3/CST4/CST1/WFDC2/TIMP3/TIMP1/GPC3,35
GO:0022627,CC,GO:0022627,cytosolic small ribosomal subunit,18/560,37/4865,2.08E-08,2.15E-06,1.73E-06,RPS8/RPS27/RPS7/RPSA/RPS14/RPS18/RPS10/RPS3/RPS17/RPS2/RPS15A/RPS15/UBA52/RPS19/RPS11/RPS9/RPS5/RPS4X,18
GO:0099503,CC,GO:0099503,secretory vesicle,87/560,429/4865,2.44E-08,2.46E-06,1.98E-06,ILF2/ADAM15/CREG1/ARPC5/CD55/ITGAV/HSPD1/FN1/ATP6V1A/RAP2B/DPYSL3/SPARC/F13A1/HLA-C/HLA-B/EEF1A1/RNASET2/THBS2/BRI3/CTSB/CLU/SDCBP/GGH/FABP5/B4GALT1/CTSL/DPP7/CTSD/COPB1/CD59/CD44/VWF/CD9/A2M/MGST1/CD63/LRP1/RAP1B/GAS6/PYGL/LGALS3/SERPINA5/SERPINA3/HSP90AA1/B2M/MYO5A/ANXA2/MFGE8/ABHD2/ALDOA/ITGAX/COTL1/CRISPLD2/CYBA/CD68/ORMDL3/PSMD3/GRN/COL1A1/SYNGR2/TIMP2/LGALS3BP/RAB31/VAPA/BSG/SGTA/EEF2/C3/SLC44A2/ADGRE5/BST2/TYROBP/ACTN4/TGFB1/RABAC1/FTL/CST3/BCL2L1/TFF3/ITGB2/MIF/TIMP3/TMSB4X/CYBB/TIMP1/MAGED2/LAMP2,87
GO:0001817,BP,GO:0001817,regulation of cytokine production,54/560,221/4865,2.70E-08,2.66E-06,2.14E-06,GBP1/CD55/CAPN2/ITGAV/STAT1/HSPD1/CREB1/FN1/HEG1/APOD/IRF1/CD74/HLA-A/HLA-B/HLA-DRB1/HLA-DPA1/HLA-DPB1/CD24/IFNGR1/GPNMB/CLU/SULF1/LAPTM4B/GATA3/CD81/SAA1/MDK/RPS3/TSKU/GAPDH/LRP1/LUM/POSTN/GAS6/NDRG2/HSP90AA1/B2M/LITAF/CYBA/GIT1/TWSG1/C3/BST2/TYROBP/ZFP36/PLD3/TGFB1/PRNP/SULF2/MIF/XBP1/ATF4/TMSB4X/CYBB,54
GO:0010951,BP,GO:0010951,negative regulation of endopeptidase activity,27/560,76/4865,2.93E-08,2.83E-06,2.28E-06,IFI6/DHCR24/COL6A3/RARRES1/SFRP2/CAST/AQP1/CD44/GAPDH/A2M/GAS6/SERPINA5/SERPINA3/ANXA2/SERPINF1/TIMP2/USP14/C3/BST2/SPINT2/PRNP/CST3/CST4/CST1/WFDC2/TIMP3/TIMP1,27
GO:0010243,BP,GO:0010243,response to organonitrogen compound,82/560,399/4865,3.52E-08,3.26E-06,2.63E-06,COL16A1/JUN/SHC1/MGST3/CAPN2/UGGT1/COL5A2/STAT1/HSPD1/CREB1/IGFBP5/GNAI2/PPP3CA/HADH/MAP1B/SPARC/STC2/GJA1/ENPP1/ACTB/AQP1/RHBDD2/COL1A2/PRKAR2B/TMUB1/GGH/CYC1/VIM/CXCL12/CD81/LDHA/CCND1/ANO1/MMP13/NNMT/CD9/MGST1/TMBIM6/LRP1/RAP1B/OSBPL8/GJB2/NFKBIA/ZFP36L1/FOS/LGMN/UBE3A/FBN1/MYO5A/MAPK3/MMP2/CYBA/MYO1C/SERPINF1/CD68/RPL23/PPP1R1B/COL1A1/SLC9A3R1/USP14/RAB31/BSG/SGTA/GNA11/EEF2/UBXN6/APOE/PRNP/BCL2L1/GSS/TGM2/GNAS/ITGB2/COL6A1/XBP1/ATF4/SREBF2/SYAP1/CYBB/TIMP1/BCAP31/FLNA,82
GO:0072562,CC,GO:0072562,blood microparticle,18/560,38/4865,3.54E-08,3.26E-06,2.63E-06,C1QB/FN1/JCHAIN/F13A1/ACTB/CLU/SDCBP/YWHAZ/HPX/C1S/C1R/A2M/SERPINA3/LGALS3BP/ACTG1/C3/TGFB1/APOE,18
GO:0061134,MF,GO:0061134,peptidase regulator activity,26/560,72/4865,3.61E-08,3.26E-06,2.63E-06,FN1/COL6A3/RARRES1/SFRP2/CAST/PCOLCE/GAPDH/A2M/GAS6/SERPINA5/SERPINA3/ANXA2/SERPINF1/TIMP2/USP14/C3/BST2/SPINT2/PRNP/CST3/CST4/CST1/WFDC2/TIMP3/TIMP1/GPC3,26
GO:0005102,MF,GO:0005102,signaling receptor binding,82/560,400/4865,3.97E-08,3.51E-06,2.82E-06,PDPN/COL16A1/ENSA/S100A14/SHC1/ADAM15/COPA/NENF/NCK2/DBI/FAP/ITGAV/COL3A1/STAT1/FN1/IGFBP2/LAMB2/SEMA3F/GNAI2/JCHAIN/CXCL10/SPP1/SFRP2/CPE/CXCL14/CD74/STC2/HLA-A/HLA-B/HLA-DRA/HLA-DRB1/DST/LAMA2/ENPP1/AGR2/GPNMB/SEMA3C/CLU/SDCBP/CTHRC1/LY6E/COL5A1/GATA3/BAMBI/CXCL12/CD151/CD81/DKK3/SAA1/MDK/ANO1/VWF/CD9/A2M/LRP1/GAS6/MMP14/LGALS3/FBN1/MFGE8/METRN/ITGAX/MYO1C/CCL5/PPP1R1B/ERBB2/GRN/SLC9A3R1/TIMP2/GNA11/C3/TYROBP/ACTN4/TGFB1/APOE/PRNP/GNAS/ITGB2/MIF/TIMP1/BCAP31/FLNA,82
GO:0001501,BP,GO:0001501,skeletal system development,42/560,155/4865,4.62E-08,3.97E-06,3.20E-06,WASF2/CTSK/PRRX1/COL3A1/COL5A2/SFRP2/ANKH/VCAN/LOX/PITX1/COL10A1/GJA1/COL1A2/SULF1/RDH10/KIAA1217/PAPSS2/CD44/MDK/TSKU/MMP13/SNX19/MGP/LUM/MMP14/FBN1/ANXA2/MAPK3/IRX5/MMP2/CLEC3A/MAF/RPL13/PCGF2/COL1A1/GNA11/TYROBP/TGFB1/TGM2/SULF2/GNAS/TIMP1,42
GO:0030574,BP,GO:0030574,collagen catabolic process,12/560,18/4865,4.68E-08,3.97E-06,3.20E-06,CTSK/ADAM15/FAP/ADAMTS2/CTSB/CTSL/MMP13/MMP14/MMP2/MRC2/CST3/MMP11,12
GO:0005178,MF,GO:0005178,integrin binding,24/560,64/4865,5.27E-08,4.38E-06,3.53E-06,COL16A1/ADAM15/FAP/ITGAV/COL3A1/FN1/LAMB2/SPP1/SFRP2/DST/GPNMB/COL5A1/CXCL12/CD151/CD81/VWF/CD9/MMP14/FBN1/MFGE8/ITGAX/TIMP2/ACTN4/ITGB2,24
GO:0001816,BP,GO:0001816,cytokine production,54/560,226/4865,6.12E-08,5.00E-06,4.02E-06,GBP1/CD55/CAPN2/ITGAV/STAT1/HSPD1/CREB1/FN1/HEG1/APOD/IRF1/CD74/HLA-A/HLA-B/HLA-DRB1/HLA-DPA1/HLA-DPB1/CD24/IFNGR1/GPNMB/CLU/SULF1/LAPTM4B/GATA3/CD81/SAA1/MDK/RPS3/TSKU/GAPDH/LRP1/LUM/POSTN/GAS6/NDRG2/HSP90AA1/B2M/LITAF/CYBA/GIT1/TWSG1/C3/BST2/TYROBP/ZFP36/PLD3/TGFB1/PRNP/SULF2/MIF/XBP1/ATF4/TMSB4X/CYBB,54
GO:0009617,BP,GO:0009617,response to bacterium,43/560,163/4865,7.43E-08,5.95E-06,4.79E-06,JUN/S100A14/SHC1/RGS1/CD55/CAPN2/HSPD1/CCDC80/JCHAIN/CXCL10/SPARC/HLA-A/HLA-B/HLA-DRB1/CD24/GJA1/SOD2/AQP1/RPL30/VIM/MGST1/DCN/GJB2/NFKBIA/PYGL/FOS/B2M/LITAF/MAPK3/CYBA/CD68/GIT1/CCL5/GRN/C3/PRDX2/ZFP36/TGFB1/RPS19/ROMO1/WFDC2/XBP1/GPC3,43
GO:2000145,BP,GO:2000145,regulation of cell motility,72/560,340/4865,7.65E-08,6.01E-06,4.84E-06,PDPN/RHOC/CERS2/S100A14/ADAM15/LMNA/EPCAM/RTN4/ITGAV/COL3A1/FN1/IGFBP5/SEMA3F/GNAI2/MYLK/RAP2B/LRRC15/APOD/CXCL10/PPP3CA/SFRP2/DPYSL3/CD74/SPARC/GJA1/LAMA2/SOD2/GPNMB/SEMA3C/SDCBP/SULF1/GTPBP4/GATA3/CXCL12/CD151/CD81/MDK/MALAT1/CD9/LRP1/OSBPL8/DCN/POSTN/GAS6/MMP14/LGALS3/LGMN/ABHD2/NR2F2/SMIM22/MAPK3/ITGAX/MARVELD3/MYO1C/SERPINF1/CCL5/MIEN1/GRN/COL1A1/SLC9A3R1/ACTG1/PLVAP/BST2/SPINT2/ACTN4/TGFB1/APOE/MIF/XBP1/TMSB4X/TIMP1/FLNA,72
GO:0035295,BP,GO:0035295,tube development,77/560,374/4865,9.08E-08,7.00E-06,5.64E-06,PDPN/WASF2/COL8A2/JUN/SHC1/ADAM15/PRRX1/RPS7/EPCAM/FAP/ITGAV/STAT1/CREB1/FN1/IGFBP5/RAMP1/COL8A1/MYLK/HEG1/APOD/CXCL10/SFRP2/BASP1/LOX/SPARC/ADAMTS2/SPDEF/CD24/GJA1/THBS2/AGR2/GPNMB/AQP1/SEMA3C/CALD1/HIPK2/EIF4EBP1/SULF1/RDH10/YWHAZ/CTHRC1/B4GALT1/TNC/GATA3/ADAM12/MDK/PTGES3/LRP1/DCN/GJB2/MMP14/ZFP36L1/ANXA2/MFGE8/NR2F2/MAPK3/ITGAX/MMP2/CRISPLD2/SERPINF1/UBB/ERBB2/GRN/RNF213/ACTG1/BSG/C3/SPINT2/TGFB1/APOE/VASP/TGM2/XBP1/SAT1/CYBB/GPC3/FLNA,77
GO:0040012,BP,GO:0040012,regulation of locomotion,73/560,348/4865,9.25E-08,7.01E-06,5.64E-06,PDPN/RHOC/CERS2/S100A14/ADAM15/LMNA/EPCAM/RTN4/ITGAV/COL3A1/FN1/IGFBP5/SEMA3F/GNAI2/MYLK/RAP2B/LRRC15/APOD/CXCL10/PPP3CA/SFRP2/DPYSL3/CD74/SPARC/GJA1/LAMA2/SOD2/GPNMB/SEMA3C/SDCBP/SULF1/GTPBP4/GATA3/CXCL12/CD151/CD81/MDK/MALAT1/CD9/LRP1/OSBPL8/DCN/POSTN/GAS6/MMP14/LGALS3/LGMN/ABHD2/NR2F2/SMIM22/MAPK3/ITGAX/MARVELD3/MYO1C/SERPINF1/CCL5/MIEN1/GRN/COL1A1/SLC9A3R1/ACTG1/USP14/PLVAP/BST2/SPINT2/ACTN4/TGFB1/APOE/MIF/XBP1/TMSB4X/TIMP1/FLNA,73
GO:0030155,BP,GO:0030155,regulation of cell adhesion,61/560,272/4865,9.85E-08,7.22E-06,5.81E-06,PDPN/COL16A1/GBP1/S100A10/ADAM15/MUC1/CD55/EPCAM/NCK2/ITGAV/HSPD1/FN1/IGFBP2/ARPC2/FBLN2/COL8A1/CCDC80/APOD/PPP3CA/SFRP2/IRF1/CD74/HLA-A/HLA-DRA/HLA-DRB1/HLA-DPA1/HLA-DPB1/CD24/LAMA2/AGR2/GPNMB/TNC/GTPBP4/GATA3/CXCL12/CD81/SAA1/CD44/MDK/RPS3/CD9/LRP1/POSTN/MMP14/LGALS3/B2M/CCL5/ERBB2/COL1A1/ACTG1/TWSG1/PRDX2/SPINT2/ACTN4/TGFB1/PRNP/TGM2/ITGB2/XBP1/LGALS1/FLNA,61
GO:0016477,BP,GO:0016477,cell migration,95/560,496/4865,9.86E-08,7.22E-06,5.81E-06,PDPN/WASF2/RHOC/CERS2/S100A14/ADAM15/LMNA/ARPC5/RTN4/NCK2/FAP/ITGAV/COL3A1/FN1/IGFBP5/LAMB2/SEMA3F/GNAI2/FSTL1/MYLK/PODXL2/RAP2B/LRRC15/APOD/CXCL10/PPP3CA/SFRP2/PALLD/MAP1B/LOX/CXCL14/DPYSL3/CD74/SPARC/CD24/GJA1/LAMA2/SOD2/GPNMB/SEMA3C/SDCBP/SULF1/CTHRC1/B4GALT1/COL5A1/GTPBP4/GATA3/BAMBI/CXCL12/CD151/CD81/SAA1/CD44/MDK/CD248/CD9/CD63/LRP1/OSBPL8/DCN/POSTN/GAS6/MMP14/LGALS3/LGMN/ITGA11/ABHD2/NR2F2/SMIM22/MAPK3/ITGAX/MARVELD3/MYO1C/SERPINF1/CCL5/MIEN1/GRN/COL1A1/SLC9A3R1/ACTG1/BSG/PLVAP/BST2/ACTN4/TGFB1/RPS19/APOE/MBOAT7/ITGB2/MIF/XBP1/TMSB4X/TIMP1/GPC3/FLNA,95
GO:0045861,BP,GO:0045861,negative regulation of proteolysis,35/560,121/4865,1.10E-07,7.93E-06,6.38E-06,RPL11/IFI6/DHCR24/RPS7/COL6A3/RARRES1/SFRP2/CAST/AQP1/HIPK2/SDCBP/CD44/GAPDH/A2M/LRP1/GAS6/SERPINA5/SERPINA3/ANXA2/SERPINF1/RPL23/TIMP2/USP14/SGTA/C3/BST2/SPINT2/PRNP/CST3/CST4/CST1/WFDC2/TIMP3/TIMP1/GPC3,35
GO:0030545,MF,GO:0030545,signaling receptor regulator activity,23/560,63/4865,1.79E-07,1.26E-05,1.02E-05,COPA/NENF/SEMA3F/CXCL10/SPP1/SFRP2/CXCL14/STC2/GPNMB/SEMA3C/LY6E/CXCL12/DKK3/MDK/GAS6/LGALS3/FBN1/METRN/CCL5/GRN/TGFB1/MIF/TIMP1,23
GO:1901698,BP,GO:1901698,response to nitrogen compound,84/560,427/4865,1.86E-07,1.29E-05,1.04E-05,COL16A1/JUN/GSTM3/SHC1/MGST3/CAPN2/UGGT1/COL5A2/STAT1/HSPD1/CREB1/IGFBP5/GNAI2/PPP3CA/HADH/MAP1B/SPARC/STC2/GJA1/ENPP1/ACTB/AQP1/RHBDD2/COL1A2/PRKAR2B/TMUB1/GGH/LY6E/CYC1/VIM/CXCL12/CD81/LDHA/CCND1/ANO1/MMP13/NNMT/CD9/MGST1/TMBIM6/LRP1/RAP1B/OSBPL8/GJB2/NFKBIA/ZFP36L1/FOS/LGMN/UBE3A/FBN1/MYO5A/MAPK3/MMP2/CYBA/MYO1C/SERPINF1/CD68/RPL23/PPP1R1B/COL1A1/SLC9A3R1/USP14/RAB31/BSG/SGTA/GNA11/EEF2/UBXN6/APOE/PRNP/BCL2L1/GSS/TGM2/GNAS/ITGB2/COL6A1/XBP1/ATF4/SREBF2/SYAP1/CYBB/TIMP1/BCAP31/FLNA,84
GO:0098552,CC,GO:0098552,side of membrane,43/560,168/4865,1.90E-07,1.30E-05,1.05E-05,CTSK/FCGR3A/RGS1/CAPN2/ANTXR1/ITGAV/GNAI2/HEG1/CXCL10/PPP3CA/CD74/HLA-A/HLA-C/HLA-B/HLA-DRA/HLA-DRB1/HLA-DPA1/HLA-DPB1/EEF1A1/CD24/AZGP1/CTSB/B4GALT1/CXCL12/CD59/CD248/TMEM123/CD9/SERPINA5/B2M/MFGE8/LITAF/ITGAX/ATP2C2/MIEN1/RPL27/SPPL2B/GNA11/PRNP/GNAS/ITGB2/SYAP1/BCAP31,43
GO:0030334,BP,GO:0030334,regulation of cell migration,69/560,328/4865,1.94E-07,1.31E-05,1.05E-05,PDPN/RHOC/CERS2/S100A14/ADAM15/LMNA/RTN4/ITGAV/COL3A1/FN1/IGFBP5/SEMA3F/GNAI2/MYLK/RAP2B/LRRC15/APOD/CXCL10/PPP3CA/SFRP2/DPYSL3/CD74/SPARC/GJA1/LAMA2/SOD2/GPNMB/SEMA3C/SDCBP/SULF1/GTPBP4/GATA3/CXCL12/CD151/CD81/MDK/CD9/LRP1/OSBPL8/DCN/POSTN/GAS6/MMP14/LGALS3/LGMN/ABHD2/NR2F2/SMIM22/MAPK3/ITGAX/MARVELD3/MYO1C/SERPINF1/CCL5/MIEN1/GRN/COL1A1/SLC9A3R1/ACTG1/PLVAP/BST2/ACTN4/TGFB1/APOE/MIF/XBP1/TMSB4X/TIMP1/FLNA,69
GO:0042060,BP,GO:0042060,wound healing,41/560,157/4865,2.05E-07,1.36E-05,1.09E-05,PDPN/RHOC/FAP/COL3A1/FN1/MYLK/RAP2B/PPP3CA/ANXA5/LOX/SPARC/F13A1/DST/GJA1/ACTB/B4GALT1/TNC/COL5A1/CD151/SAA1/CD59/CD44/TSKU/VWF/CD9/DCN/POSTN/GAS6/ANXA2/ERBB2/COL1A1/ACTG1/LMAN1/PRDX2/TGFB1/APOE/MYL9/GNAS/XBP1/TIMP1/FLNA,41
GO:0001568,BP,GO:0001568,blood vessel development,57/560,254/4865,2.63E-07,1.71E-05,1.38E-05,WASF2/COL8A2/JUN/SHC1/ADAM15/PRRX1/ANTXR1/FAP/ITGAV/STAT1/FN1/RAMP1/COL8A1/MYLK/HEG1/APOD/CXCL10/SFRP2/LOX/SPARC/THBS2/GPNMB/AQP1/SEMA3C/COL1A2/CALD1/HIPK2/SULF1/YWHAZ/B4GALT1/COL5A1/ADAM12/MDK/LRP1/DCN/MMP14/ZFP36L1/ANXA2/MFGE8/NR2F2/ITGAX/MMP2/SERPINF1/ERBB2/GRN/COL1A1/RNF213/ACTG1/BSG/C3/TGFB1/APOE/XBP1/SAT1/CYBB/GPC3/FLNA,57
GO:0006955,BP,GO:0006955,immune response,87/560,451/4865,2.72E-07,1.75E-05,1.41E-05,C1QA/C1QB/IFI6/GBP1/CTSK/S100A14/SHC1/ADAM15/FCGR3A/RGS1/CD55/RTN4/COL3A1/STAT1/HSPD1/HMCES/JCHAIN/CXCL10/IRF1/CXCL14/CD74/HLA-A/HLA-C/HLA-B/HLA-DRA/HLA-DRB1/HLA-DPA1/HLA-DPB1/CD24/ENPP1/IFNGR1/RNASET2/AQP1/SEMA3C/AZGP1/ZYX/CLU/RPL30/CTSL/GATA3/VIM/CXCL12/HTRA1/CD81/HPX/CD59/MDK/RPS3/GAPDH/C1S/C1R/A2M/LRP1/NFKBIA/LGALS3/IFI27/HSP90AA1/B2M/MAPK3/ITGAX/COTL1/CYBA/MYO1C/CD68/CCL5/GRN/ACTG1/USP14/SPPL2B/C3/ADGRE5/BST2/TYROBP/TGFB1/RPS19/APOE/RPL13A/PRNP/BCL2L1/ROMO1/WFDC2/IFNGR2/ITGB2/MIF/XBP1/LGALS1/CYBB,87
GO:0051270,BP,GO:0051270,regulation of cellular component movement,73/560,359/4865,3.46E-07,2.19E-05,1.76E-05,PDPN/RHOC/CERS2/S100A14/ADAM15/LMNA/EPCAM/RTN4/ITGAV/COL3A1/FN1/IGFBP5/SEMA3F/GNAI2/MYLK/RAP2B/LRRC15/APOD/CXCL10/PPP3CA/SFRP2/DPYSL3/CD74/SPARC/GJA1/LAMA2/SOD2/GPNMB/SEMA3C/SDCBP/SULF1/GTPBP4/GATA3/CXCL12/CD151/CD81/MDK/MALAT1/CD9/LRP1/OSBPL8/DCN/POSTN/GAS6/MMP14/LGALS3/LGMN/ABHD2/NR2F2/SMIM22/MAPK3/ITGAX/MARVELD3/MYO1C/SERPINF1/CCL5/MIEN1/GRN/COL1A1/SLC9A3R1/ACTG1/PLVAP/BST2/SPINT2/ACTN4/TGFB1/RPS19/APOE/MIF/XBP1/TMSB4X/TIMP1/FLNA,73
GO:0048018,MF,GO:0048018,receptor ligand activity,21/560,56/4865,3.65E-07,2.28E-05,1.83E-05,COPA/NENF/SEMA3F/CXCL10/SPP1/SFRP2/CXCL14/STC2/GPNMB/SEMA3C/CXCL12/MDK/GAS6/LGALS3/FBN1/METRN/CCL5/GRN/TGFB1/MIF/TIMP1,21
GO:0008284,BP,GO:0008284,positive regulation of cell population proliferation,63/560,295/4865,3.97E-07,2.44E-05,1.97E-05,JUN/SHC1/PRRX1/CD55/EPCAM/RTN4/NCK2/ITGAV/STAT1/FN1/IGFBP2/IGFBP5/GNAI2/COX17/CXCL10/SFRP2/CD74/HLA-A/HLA-DPA1/HLA-DPB1/CD24/GJA1/AQP1/HIPK2/SDCBP/CTHRC1/B4GALT1/TNC/BAMBI/CXCL12/HTRA1/CD81/MDK/MALAT1/CD248/CCND1/RPS3/GAS6/LGMN/CRIP2/ANXA2/RPS15A/MAPK3/ITGAX/MMP2/CYBA/CCL5/RPL23/ERBB2/GRN/BST2/HPN/CAPNS1/TGFB1/RPS9/BCL2L1/ROMO1/TGM2/MIF/XBP1/TIMP1/RPS4X/FLNA,63
GO:0001944,BP,GO:0001944,vasculature development,59/560,270/4865,4.23E-07,2.56E-05,2.06E-05,PDPN/WASF2/COL8A2/JUN/SHC1/ADAM15/PRRX1/ANTXR1/FAP/ITGAV/STAT1/FN1/RAMP1/COL8A1/MYLK/HEG1/APOD/CXCL10/SFRP2/LOX/SPARC/SOD2/THBS2/GPNMB/AQP1/SEMA3C/COL1A2/CALD1/HIPK2/SULF1/YWHAZ/B4GALT1/COL5A1/ADAM12/MDK/LRP1/DCN/MMP14/ZFP36L1/ANXA2/MFGE8/NR2F2/ITGAX/MMP2/SERPINF1/ERBB2/GRN/COL1A1/RNF213/ACTG1/BSG/C3/TGFB1/APOE/XBP1/SAT1/CYBB/GPC3/FLNA,59
GO:0002684,BP,GO:0002684,positive regulation of immune system process,55/560,245/4865,4.28E-07,2.56E-05,2.06E-05,C1QA/C1QB/JUN/GBP1/S100A14/CD55/NCK2/HSPD1/CREB1/IGFBP2/HMCES/CXCL10/CD74/HLA-A/HLA-B/HLA-DRA/HLA-DRB1/HLA-DPA1/HLA-DPB1/CD24/AZGP1/CLU/TMEM64/GATA3/CXCL12/CD81/HPX/CD59/MDK/RPS3/C1S/C1R/A2M/GAS6/MMP14/LGALS3/ZFP36L1/FOS/LGMN/HSP90AA1/B2M/MAPK3/CYBA/CCL5/GRN/C3/PLVAP/TYROBP/TGFB1/RPS19/PRNP/ITGB2/MIF/XBP1/LGALS1,55
GO:0001503,BP,GO:0001503,ossification,39/560,150/4865,4.65E-07,2.74E-05,2.20E-05,ID3/CTSK/TUFT1/COL5A2/IGFBP5/SPP1/SFRP2/ANKH/VCAN/LOX/SPARC/ENPP1/GPNMB/COL1A2/TMEM64/CTHRC1/ASPN/TNC/GTPBP4/BAMBI/MDK/MMP13/MGP/MMP14/ITGA11/MAPK3/MMP2/CLEC3A/GIT1/COL1A1/MRC2/TWSG1/RPS15/TPM4/TGFB1/TP53INP2/COL6A1/ATF4/GPC3,39
GO:0001775,BP,GO:0001775,cell activation,62/560,291/4865,5.41E-07,3.10E-05,2.50E-05,PDPN/C1QA/CD55/NCK2/COL3A1/HSPD1/FN1/IGFBP2/HMCES/RAP2B/CXCL10/PPP3CA/IRF1/CD74/HLA-A/HLA-DRA/HLA-DRB1/HLA-DPA1/HLA-DPB1/CD24/IFNGR1/ACTB/GPNMB/CLU/CTSL/KLF6/GATA3/CD151/CD81/SAA1/CD44/MDK/RPS3/VWF/CD9/LRP1/GAS6/MMP14/LGALS3/ZFP36L1/B2M/CCL5/ERBB2/GRN/ACTG1/TWSG1/PRDX2/BST2/TYROBP/TGFB1/APOE/PRNP/MYL9/MAFB/GNAS/IFNGR2/ITGB2/MIF/XBP1/LGALS1/TIMP1/FLNA,62
GO:0048514,BP,GO:0048514,blood vessel morphogenesis,51/560,222/4865,5.47E-07,3.10E-05,2.50E-05,WASF2/COL8A2/JUN/SHC1/ADAM15/PRRX1/FAP/ITGAV/STAT1/FN1/RAMP1/COL8A1/MYLK/HEG1/APOD/CXCL10/SFRP2/LOX/SPARC/THBS2/GPNMB/AQP1/CALD1/HIPK2/SULF1/YWHAZ/B4GALT1/ADAM12/MDK/LRP1/DCN/MMP14/ZFP36L1/ANXA2/MFGE8/NR2F2/ITGAX/MMP2/SERPINF1/ERBB2/GRN/RNF213/ACTG1/BSG/C3/TGFB1/APOE/XBP1/SAT1/CYBB/FLNA,51
GO:0016064,BP,GO:0016064,immunoglobulin mediated immune response,18/560,44/4865,5.55E-07,3.10E-05,2.50E-05,C1QA/C1QB/CD55/HSPD1/HMCES/CD74/HLA-DRA/HLA-DRB1/HLA-DPA1/HLA-DPB1/CLU/CD81/HPX/C1S/C1R/B2M/C3/TGFB1,18
GO:0019724,BP,GO:0019724,B cell mediated immunity,18/560,44/4865,5.55E-07,3.10E-05,2.50E-05,C1QA/C1QB/CD55/HSPD1/HMCES/CD74/HLA-DRA/HLA-DRB1/HLA-DPA1/HLA-DPB1/CLU/CD81/HPX/C1S/C1R/B2M/C3/TGFB1,18
GO:0030546,MF,GO:0030546,signaling receptor activator activity,21/560,58/4865,7.24E-07,3.99E-05,3.21E-05,COPA/NENF/SEMA3F/CXCL10/SPP1/SFRP2/CXCL14/STC2/GPNMB/SEMA3C/CXCL12/MDK/GAS6/LGALS3/FBN1/METRN/CCL5/GRN/TGFB1/MIF/TIMP1,21
GO:0002824,BP,GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,14/560,29/4865,9.14E-07,4.93E-05,3.97E-05,CD55/HSPD1/HMCES/HLA-A/HLA-B/HLA-DRA/HLA-DRB1/AZGP1/GATA3/CD81/HPX/B2M/C3/TGFB1,14
GO:0032963,BP,GO:0032963,collagen metabolic process,17/560,41/4865,9.18E-07,4.93E-05,3.97E-05,CTSK/ADAM15/FAP/ADAMTS2/COL1A2/CTSB/CTSL/COL5A1/VIM/MMP13/MMP14/MMP2/COL1A1/MRC2/TGFB1/CST3/MMP11,17
GO:0009897,CC,GO:0009897,external side of plasma membrane,24/560,74/4865,1.20E-06,6.29E-05,5.06E-05,CTSK/FCGR3A/CAPN2/ANTXR1/ITGAV/HEG1/CXCL10/CD74/HLA-DRB1/CD24/AZGP1/CTSB/B4GALT1/CXCL12/CD59/CD248/TMEM123/CD9/SERPINA5/B2M/MFGE8/ITGAX/PRNP/ITGB2,24
GO:1901681,MF,GO:1901681,sulfur compound binding,24/560,74/4865,1.20E-06,6.29E-05,5.06E-05,GSTM3/DBI/FN1/RPL29/CCDC80/FSTL1/CXCL10/DPYSL3/ENPP1/THBS2/GPNMB/PCOLCE/COL5A1/SAA1/MDK/MGST1/LRP1/POSTN/LTBP2/SERPINA5/FBN1/CRISPLD2/APOE/GSS,24
GO:1902229,BP,GO:1902229,regulation of intrinsic apoptotic signaling pathway in response to DNA damage,11/560,19/4865,1.36E-06,7.03E-05,5.66E-05,MUC1/SFRP2/CD74/CLU/HNRNPK/CXCL12/CD44/RPS3/TPT1/BCL2L1/MIF,11
