,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0007269,BP,GO:0007269,neurotransmitter secretion,13/324,167/14611,9.01423536724145e-05,0.00502682730294193,0.0042956726564879,Ctbp2/Erc2/Git2/Kcnh1/Nf1/Ntrk2/Prkcb/Prkcg/Sptbn2/Syp/Syt2/Syt6/Wnt7a,13
GO:0099643,BP,GO:0099643,signal release from synapse,13/324,167/14611,9.01423536724145e-05,0.00502682730294193,0.0042956726564879,Ctbp2/Erc2/Git2/Kcnh1/Nf1/Ntrk2/Prkcb/Prkcg/Sptbn2/Syp/Syt2/Syt6/Wnt7a,13
GO:0007193,BP,GO:0007193,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,7/324,49/14611,9.53806855344595e-05,0.00521299882559677,0.0044547654343156,Adora1/Akap12/Gabbr1/Gpr37/Lpar1/Oprl1/Rgs2,7
GO:0034703,CC,GO:0034703,cation channel complex,13/324,168/14611,9.57889976808794e-05,0.00521299882559677,0.0044547654343156,Cacna1c/Gria3/Grin2c/Kcnab1/Kcnab2/Kcnb2/Kcnh1/Kcnj3/Olfm1/Ryr2/Ryr3/Scn1b/Shisa8,13
GO:0071397,BP,GO:0071397,cellular response to cholesterol,4/324,12/14611,0.000102068453984989,0.00547097514394589,0.0046752189629469,Inhbb/Mlc1/Nfe2l1/Ptch1,4
GO:0016079,BP,GO:0016079,synaptic vesicle exocytosis,11/324,125/14611,0.000105297125749169,0.00547097514394589,0.0046752189629469,Ctbp2/Erc2/Git2/Kcnh1/Prkcb/Prkcg/Sptbn2/Syp/Syt2/Syt6/Wnt7a,11
GO:0060996,BP,GO:0060996,dendritic spine development,11/324,125/14611,0.000105297125749169,0.00547097514394589,0.0046752189629469,Arid1b/Ephb2/Itpka/Lpar1/Mecp2/Pten/Reln/Slc12a5/Srcin1/Srgap2/Wnt7a,11
GO:0097106,BP,GO:0097106,postsynaptic density organization,6/324,35/14611,0.000107073038974964,0.00547097514394589,0.0046752189629469,Lrrc4/Nptx1/Ntrk3/Pten/Ptprd/Reln,6
GO:0150034,CC,GO:0150034,distal axon,19/324,322/14611,0.000107585746123072,0.00547097514394589,0.0046752189629469,Adora1/Arhgef7/Cdh8/Crmp1/Erc2/Git2/Got1/Gria3/Kcnab2/Myh10/Ntrk2/Olfm1/Ppp1r9b/Prkcb/Prkcg/Ptch1/Ptprz1/Syp/Tmod2,19
GO:0048167,BP,GO:0048167,regulation of synaptic plasticity,15/324,218/14611,0.000107796499404734,0.00547097514394589,0.0046752189629469,Adgrb1/Adora1/Ephb2/Erc2/Grin2c/Itpka/Map1a/Mecp2/Nf1/Ntrk2/Prkcg/Pten/Reln/Shisa8/Syp,15
GO:0021782,BP,GO:0021782,glial cell development,10/324,105/14611,0.000112011483072382,0.00562173187819946,0.00480404805177107,Arhgef10/C1qa/Id4/Nf1/Nkx6-2/Ntrk2/Ntrk3/Pten/Tspan2/Vim,10
GO:0005200,MF,GO:0005200,structural constituent of cytoskeleton,7/324,51/14611,0.000123770515518032,0.00609634984036132,0.00520963258441326,Ina/Sptb/Sptbn1/Tpm2/Tuba4a/Tubb5/Vim,7
GO:0072659,BP,GO:0072659,protein localization to plasma membrane,17/324,272/14611,0.000124220159317918,0.00609634984036132,0.00520963258441326,Ank1/Clip3/Dlg1/Ehd1/Ephb2/Fam126b/Golga4/Gpr158/Kcnb2/Lgals3/Myo5a/Pacs2/Ppp1r9b/Ptch1/Rilpl1/Sptbn1/Tesc,17
GO:0001505,BP,GO:0001505,regulation of neurotransmitter levels,15/324,221/14611,0.000125517054494931,0.00609634984036132,0.00520963258441326,Ctbp2/Erc2/Gad2/Git2/Kcnh1/Nf1/Ntrk2/Prkcb/Prkcg/Slc17a7/Sptbn2/Syp/Syt2/Syt6/Wnt7a,15
GO:0060078,BP,GO:0060078,regulation of postsynaptic membrane potential,10/324,107/14611,0.000131212604411401,0.00630518440559894,0.00538809205348946,Adora1/Gabra1/Grin2c/Mecp2/Pten/Reln/Rgs4/Rgs7bp/Slc17a7/Wnt7a,10
GO:0022836,MF,GO:0022836,gated channel activity,15/324,223/14611,0.000138693707937272,0.00653630805556283,0.00558559864832245,Cacna1c/Clic6/Gabra1/Gria3/Grin2c/Kcnab1/Kcnab2/Kcnb2/Kcnh1/Kcnj12/Kcnj3/Ryr2/Ryr3/Scn1b/Slc17a7,15
GO:0030658,CC,GO:0030658,transport vesicle membrane,10/324,108/14611,0.000141810535630985,0.00653630805556283,0.00558559864832245,Atp6v1g2/Car4/Dlg1/Gad2/Slc17a7/Sv2b/Synpr/Syp/Syt2/Tmem163,10
GO:0030863,CC,GO:0030863,cortical cytoskeleton,10/324,108/14611,0.000141810535630985,0.00653630805556283,0.00558559864832245,Ank1/Anln/Capza2/Erc2/Ppp1r9b/Prkcb/Sptan1/Sptb/Sptbn1/Sptbn2,10
GO:0099175,BP,GO:0099175,regulation of postsynapse organization,10/324,108/14611,0.000141810535630985,0.00653630805556283,0.00558559864832245,Abhd17b/Ephb2/Itpka/Nptx1/Ntrk3/Pten/Ptprd/Reln/Srcin1/Wnt7a,10
GO:0099503,CC,GO:0099503,secretory vesicle,22/324,414/14611,0.000144609324146464,0.00654345033364163,0.00559170207833887,Atp6v1g2/Cabp1/Car4/Dlg1/Gabbr1/Gad2/Igfbp3/Kirrel3/Lamp1/Myo5a/Scg3/Sh3gl3/Slc17a7/Sptbn2/Sv2b/Synpr/Syp/Syt2/Syt6/Tmed10/Tmem163/Trip11,22
GO:0099523,CC,GO:0099523,presynaptic cytosol,4/324,13/14611,0.000144862748143494,0.00654345033364163,0.00559170207833887,Ctbp2/Prkcb/Prkcg/Sh3gl2,4
GO:0090066,BP,GO:0090066,regulation of anatomical structure size,24/324,473/14611,0.000146867730421597,0.00656833206251836,0.0056129647468056,Adora1/Arhgap35/Arpc5l/Barhl2/Cacna1c/Capza2/Dlg1/Dusp5/F2r/Gdi1/Golga4/Ntrk3/Olfm1/Prr16/Pten/Rgs2/Slc12a5/Sptan1/Sptb/Sptbn1/Tenm1/Tmod2/Wasf1/Wnt7a,24
GO:0045055,BP,GO:0045055,regulated exocytosis,15/324,225/14611,0.000153057291809347,0.00677803712845901,0.00579216810180469,Cacna1c/Ctbp2/Erc2/Git2/Kcnh1/Lamp1/Ppp3cb/Prkcb/Prkcg/Sptbn2/Syp/Syt2/Syt6/Tmed10/Wnt7a,15
GO:0040013,BP,GO:0040013,negative regulation of locomotion,17/324,277/14611,0.000154673849620792,0.00678312406540893,0.00579651514112873,Adgrb1/Adora1/Frmd5/Gna12/Ifitm3/Igfbp3/Igfbp5/Mecp2/Nf1/Olfm1/Plxnb3/Pten/Ptprk/Ptprt/Srgap2/Srgap3/Tmeff2,17
GO:0098563,CC,GO:0098563,intrinsic component of synaptic vesicle membrane,5/324,24/14611,0.000156201878095346,0.00678426810919882,0.00579749278315419,Atp6v1g2/Slc17a7/Synpr/Syp/Tmem163,5
GO:0003779,MF,GO:0003779,actin binding,20/324,361/14611,0.000166950692718731,0.00718205980010008,0.00613742546566002,Anln/Antxr1/Arpc5l/Capza2/Coro2b/Dst/Gas7/Ino80/Map1a/Mtss1/Myh10/Myo5a/Ppp1r9b/Sptan1/Sptb/Sptbn1/Sptbn2/Tmod2/Tpm2/Wasf1,20
GO:1903078,BP,GO:1903078,positive regulation of protein localization to plasma membrane,7/324,54/14611,0.000178874063063253,0.00762239757411993,0.00651371588135996,Clip3/Dlg1/Ephb2/Lgals3/Myo5a/Ppp1r9b/Sptbn1,7
GO:0034763,BP,GO:0034763,negative regulation of transmembrane transport,10/324,112/14611,0.000191719860033316,0.00809344493243447,0.00691624915634205,Appl2/Cabp1/Ephb2/Kcnab1/Oprl1/Pea15a/Prkcb/Pten/Rgs2/Rgs4,10
GO:0007186,BP,GO:0007186,G protein-coupled receptor signaling pathway,23/324,452/14611,0.000193558847243229,0.00809541956479322,0.0069179365773969,Adgrb1/Adora1/Akap12/F2r/Gabbr1/Gna12/Gnaq/Gng3/Gpr12/Gpr158/Gpr22/Gpr37/Grm1/Lpar1/Oprl1/Ppp1r9b/Prex2/Rgs2/Rgs4/Rgs7bp/Syp/Tenm1/Tmod2,23
GO:0031987,BP,GO:0031987,locomotion involved in locomotory behavior,4/324,14/14611,0.000199275819221291,0.00825806307727128,0.00705692350636864,Gpr37/Mecp2/Myo5a/Ppp3cb,4
GO:0030017,CC,GO:0030017,sarcomere,12/324,158/14611,0.000210806167731876,0.00865646781495347,0.00739738006768218,Ank1/Cacna1c/Dst/Ppp1r12b/Ppp3cb/Ryr2/Ryr3/Sptan1/Sptbn1/Tmod2/Tpm2/Trim32,12
GO:0051493,BP,GO:0051493,regulation of cytoskeleton organization,23/324,456/14611,0.000219861048479959,0.00894695816201778,0.0076456184426364,Arhgap35/Arhgef10/Arhgef7/Arpc5l/Capza2/Clip3/Coro2b/Dlg1/Dst/Lpar1/Map1a/Mecp2/Mtss1/Ntrk3/Phldb1/Rgs4/Sptan1/Sptb/Sptbn1/Tenm1/Tmeff2/Tmod2/Wasf1,23
GO:0099084,BP,GO:0099084,postsynaptic specialization organization,6/324,40/14611,0.000230684657817404,0.00930359463715371,0.00795038195692126,Lrrc4/Nptx1/Ntrk3/Pten/Ptprd/Reln,6
GO:0098698,BP,GO:0098698,postsynaptic specialization assembly,5/324,26/14611,0.000233104311730172,0.00931798385916094,0.00796267825910144,Nptx1/Ntrk3/Pten/Ptprd/Reln,5
GO:0001764,BP,GO:0001764,neuron migration,12/324,161/14611,0.000251089402233656,0.00977733474042607,0.00835521631570614,Astn2/Barhl2/Kirrel3/Mark1/Myh10/Ntrk2/Ntrk3/Olfm1/Ptprz1/Reln/Srgap2/Tlx3,12
GO:0005516,MF,GO:0005516,calmodulin binding,12/324,161/14611,0.000251089402233656,0.00977733474042607,0.00835521631570614,Akap12/Arpp21/Cacna1c/Itpka/Kcnh1/Myh10/Myo5a/Ppp3cb/Ryr2/Ryr3/Sptan1/Sptbn1,12
GO:0021953,BP,GO:0021953,central nervous system neuron differentiation,12/324,161/14611,0.000251089402233656,0.00977733474042607,0.00835521631570614,Arhgap35/Ephb2/Gigyf2/Gnaq/Id4/Kndc1/Nfe2l1/Ntrk2/Ptch1/Pten/Scn1b/Wnt7a,12
GO:0043024,MF,GO:0043024,ribosomal small subunit binding,4/324,15/14611,0.000267010632856022,0.0103084361419714,0.00880906874208756,Eif1b/Eif4b/Eif4h/Nme1,4
GO:0006813,BP,GO:0006813,potassium ion transport,13/324,187/14611,0.000278404536661962,0.0105746605488829,0.00903657067050872,Adora1/Dlg1/Gnaq/Kcnab1/Kcnab2/Kcnb2/Kcnh1/Kcnj12/Kcnj3/Pten/Rgs4/Slc12a5/Wnk1,13
GO:0031672,CC,GO:0031672,A band,5/324,27/14611,0.00028092965815053,0.0105746605488829,0.00903657067050872,Ank1/Dst/Ppp1r12b/Ryr2/Sptbn1,5
GO:0051953,BP,GO:0051953,negative regulation of amine transport,5/324,27/14611,0.00028092965815053,0.0105746605488829,0.00903657067050872,Adora1/Gabbr1/Myo5a/Rgs2/Rgs4,5
GO:1904377,BP,GO:1904377,positive regulation of protein localization to cell periphery,7/324,59/14611,0.000313471986649719,0.0117020906090643,0.0100000154418836,Clip3/Dlg1/Ephb2/Lgals3/Myo5a/Ppp1r9b/Sptbn1,7
GO:0060627,BP,GO:0060627,regulation of vesicle-mediated transport,24/324,500/14611,0.000334306852220786,0.0123334088149899,0.0105395080863098,Appl2/Clip3/Ehd1/Exph5/Git2/Kcnh1/Lamp1/Lgals3/Myo5a/Pla2g4e/Ppp3cb/Prkcb/Prkcg/Pten/Scarb1/Sh3gl2/Sh3gl3/Sirpa/Slc17a7/Syp/Syt2/Syt6/Tsg101/Wnt7a,24
GO:0098918,MF,GO:0098918,structural constituent of synapse,5/324,28/14611,0.000335844428657021,0.0123334088149899,0.0105395080863098,Ctbp2/Dlg1/Erc2/Ina/Sptbn2,5
GO:0036315,BP,GO:0036315,cellular response to sterol,4/324,16/14611,0.000349822893017146,0.0126412000620676,0.0108025309363695,Inhbb/Mlc1/Nfe2l1/Ptch1,4
GO:0070723,BP,GO:0070723,response to cholesterol,4/324,16/14611,0.000349822893017146,0.0126412000620676,0.0108025309363695,Inhbb/Mlc1/Nfe2l1/Ptch1,4
GO:0030695,MF,GO:0030695,GTPase regulator activity,20/324,386/14611,0.000400034753960872,0.0141310882104397,0.0120757140784364,Arhgap10/Arhgap35/Arhgef10/Arhgef33/Arhgef7/Dennd1a/Dock9/Eif5/Gdi1/Git2/Gnaq/Kndc1/Nf1/Prex2/Rgs2/Rgs4/Sirpa/Srgap2/Srgap3/Tbc1d16,20
GO:0060589,MF,GO:0060589,nucleoside-triphosphatase regulator activity,20/324,386/14611,0.000400034753960872,0.0141310882104397,0.0120757140784364,Arhgap10/Arhgap35/Arhgef10/Arhgef33/Arhgef7/Dennd1a/Dock9/Eif5/Gdi1/Git2/Gnaq/Kndc1/Nf1/Prex2/Rgs2/Rgs4/Sirpa/Srgap2/Srgap3/Tbc1d16,20
GO:0032535,BP,GO:0032535,regulation of cellular component size,19/324,357/14611,0.000400438187056958,0.0141310882104397,0.0120757140784364,Arhgap35/Arpc5l/Barhl2/Capza2/Dlg1/Gdi1/Golga4/Ntrk3/Olfm1/Prr16/Pten/Slc12a5/Sptan1/Sptb/Sptbn1/Tenm1/Tmod2/Wasf1/Wnt7a,19
GO:0007188,BP,GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,11/324,147/14611,0.00043648534885763,0.015283754424728,0.013060724392174,Adgrb1/Adora1/Akap12/Gabbr1/Gna12/Gnaq/Gpr12/Gpr37/Lpar1/Oprl1/Rgs2,11
GO:0032956,BP,GO:0032956,regulation of actin cytoskeleton organization,17/324,303/14611,0.00044218740741365,0.0153643116868266,0.0131295645585899,Arhgap35/Arhgef10/Arpc5l/Capza2/Coro2b/Dlg1/Lpar1/Mtss1/Ntrk3/Rgs4/Sptan1/Sptb/Sptbn1/Tenm1/Tmeff2/Tmod2/Wasf1,17
GO:1904889,BP,GO:1904889,regulation of excitatory synapse assembly,4/324,17/14611,0.000449510985466092,0.0154995505446591,0.0132451328541917,Nptx1/Ntrk3/Ptprd/Wnt7a,4
GO:0050767,BP,GO:0050767,regulation of neurogenesis,20/324,390/14611,0.000456184358155881,0.01561049049841,0.0133399365339523,Appl2/Cux1/Ephb2/Gdi1/Golga4/Id4/Itpka/Mecp2/Nf1/Nkx6-2/Ntrk2/Ntrk3/Plxnb3/Pten/Ptprd/Ptprz1/Reln/Trim32/Vim/Wnt7a,20
GO:0015629,CC,GO:0015629,actin cytoskeleton,21/324,420/14611,0.00046136936624473,0.0156692137393041,0.0133901184489072,Anln/Arhgap35/Arpc5l/Capza2/Coro2b/Crmp1/Dctn3/Dst/Gas7/Mtss1/Myh10/Myo5a/Ppp1r9b/Prkcb/Sptan1/Sptb/Sptbn1/Sptbn2/Srcin1/Tmod2/Tpm2,21
GO:0045686,BP,GO:0045686,negative regulation of glial cell differentiation,5/324,30/14611,0.000469612265746036,0.0157128785509248,0.0134274321909607,Id4/Mecp2/Nf1/Nkx6-2/Ntrk3,5
GO:0051693,BP,GO:0051693,actin filament capping,5/324,30/14611,0.000469612265746036,0.0157128785509248,0.0134274321909607,Capza2/Sptan1/Sptb/Sptbn1/Tmod2,5
GO:0055065,BP,GO:0055065,metal ion homeostasis,23/324,482/14611,0.000481749184014763,0.0160004490014315,0.0136731753698308,Adora1/Ank1/Cacna1c/F2r/Gng3/Got1/Gpr12/Grin2c/Grm1/Herpud1/Kcnh1/Lpar1/Mtss1/Myo5a/Oprl1/Pacs2/Prkcb/Ryr2/Ryr3/Slc12a5/Slc22a17/Tesc/Tmbim6,23
GO:0030133,CC,GO:0030133,transport vesicle,16/324,278/14611,0.000490994057670025,0.0161884683101861,0.0138338471723087,Atp6v1g2/Car4/Dlg1/Gabbr1/Gad2/Kirrel3/Lamp1/Myo5a/Slc17a7/Sptbn2/Sv2b/Synpr/Syp/Syt2/Syt6/Tmem163,16
GO:0060291,BP,GO:0060291,long-term synaptic potentiation,9/324,104/14611,0.000502725008580569,0.0164551366939017,0.0140617285008768,Adora1/Ephb2/Grin2c/Mecp2/Nf1/Ntrk2/Prkcg/Pten/Reln,9
GO:0008154,BP,GO:0008154,actin polymerization or depolymerization,12/324,175/14611,0.000536798310154734,0.0174440141508556,0.0149067732172466,Arhgap35/Arpc5l/Capza2/Dlg1/Gas7/Mtss1/Sptan1/Sptb/Sptbn1/Tenm1/Tmod2/Wasf1,12
GO:0060079,BP,GO:0060079,excitatory postsynaptic potential,8/324,84/14611,0.000541126633739984,0.0174590643185965,0.0149196343302595,Adora1/Grin2c/Mecp2/Pten/Reln/Rgs4/Slc17a7/Wnt7a,8
GO:0043679,CC,GO:0043679,axon terminus,11/324,151/14611,0.00054801194522592,0.0175342518244036,0.0149838857742303,Adora1/Cdh8/Erc2/Git2/Got1/Gria3/Kcnab2/Ntrk2/Prkcb/Prkcg/Syp,11
GO:0032412,BP,GO:0032412,regulation of ion transmembrane transporter activity,14/324,227/14611,0.000555043431910876,0.0175342518244036,0.0149838857742303,Cabp1/Dlg1/Ephb2/Fxyd7/Kcnab1/Myo5a/Oprl1/Pten/Reln/Ryr2/Scn1b/Shisa8/Tesc/Wnk1,14
GO:0098797,CC,GO:0098797,plasma membrane protein complex,21/324,426/14611,0.000555102504071224,0.0175342518244036,0.0149838857742303,Cacna1c/Cdh8/Dlg1/Erbb3/Gabbr1/Gjc3/Gna12/Gnaq/Gng3/Gria3/Grin2c/Grm1/Kcnab1/Kcnab2/Kcnb2/Kcnh1/Kcnj3/Olfm1/Scn1b/Shisa8/Tmed10,21
GO:0048712,BP,GO:0048712,negative regulation of astrocyte differentiation,4/324,18/14611,0.000567906574345457,0.0178141249744335,0.0152230512289824,Id4/Mecp2/Nf1/Ntrk3,4
GO:0030165,MF,GO:0030165,PDZ domain binding,9/324,106/14611,0.000578143761571037,0.0179634633906684,0.0153506682948816,Adgrb1/Dlg1/Erc2/Gria3/Grin2c/Kcnj12/Kirrel3/Lpar1/Pten,9
GO:0034329,BP,GO:0034329,cell junction assembly,19/324,368/14611,0.000580621132397075,0.0179634633906684,0.0153506682948816,Adgrb1/Cdh8/Coro2b/Dlg1/Dst/Ephb2/Gabra1/Kirrel3/Lrrc4/Mecp2/Nptx1/Ntrk2/Ntrk3/Pten/Ptprd/Ptprk/Reln/Sptbn2/Wnt7a,19
GO:0030016,CC,GO:0030016,myofibril,12/324,178/14611,0.000624746088127318,0.0190083567211619,0.0162435813468419,Ank1/Cacna1c/Dst/Ppp1r12b/Ppp3cb/Ryr2/Ryr3/Sptan1/Sptbn1/Tmod2/Tpm2/Trim32,12
GO:0048488,BP,GO:0048488,synaptic vesicle endocytosis,7/324,66/14611,0.000627019072714882,0.0190083567211619,0.0162435813468419,Dennd1a/Ppp3cb/Sh3gl2/Sh3gl3/Slc17a7/Syp/Syt2,7
GO:0140238,BP,GO:0140238,presynaptic endocytosis,7/324,66/14611,0.000627019072714882,0.0190083567211619,0.0162435813468419,Dennd1a/Ppp3cb/Sh3gl2/Sh3gl3/Slc17a7/Syp/Syt2,7
GO:0031234,CC,GO:0031234,extrinsic component of cytoplasmic side of plasma membrane,8/324,86/14611,0.000633936096071664,0.0190899289730381,0.0163132888722442,Cabp1/Gna12/Gnaq/Gng3/Gphn/Kcnab1/Kcnab2/Ryr2,8
GO:1990573,BP,GO:1990573,potassium ion import across plasma membrane,5/324,32/14611,0.000639976662657763,0.0191442025511597,0.0163596683301918,Dlg1/Kcnj12/Kcnj3/Slc12a5/Wnk1,5
GO:0030041,BP,GO:0030041,actin filament polymerization,11/324,154/14611,0.000646473761582473,0.019211328822816,0.0164170310507128,Arpc5l/Capza2/Dlg1/Gas7/Mtss1/Sptan1/Sptb/Sptbn1/Tenm1/Tmod2/Wasf1,11
GO:0032891,BP,GO:0032891,negative regulation of organic acid transport,4/324,19/14611,0.000706865821113784,0.0206452629189963,0.0176423986865897,Adora1/Gabbr1/Rgs2/Rgs4,4
GO:0051482,BP,GO:0051482,positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway,4/324,19/14611,0.000706865821113784,0.0206452629189963,0.0176423986865897,F2r/Grm1/Lpar1/Oprl1,4
GO:0001508,BP,GO:0001508,action potential,9/324,109/14611,0.000708438289228342,0.0206452629189963,0.0176423986865897,Cacna1c/Dlg1/Gnaq/Kcnab2/Mecp2/Ntrk2/Ntrk3/Ryr2/Scn1b,9
GO:1990089,BP,GO:1990089,response to nerve growth factor,5/324,33/14611,0.000740715595407112,0.0213109066525728,0.0182112241928118,Ehd1/Ntrk2/Ntrk3/Sh3gl2/Wasf1,5
GO:1990090,BP,GO:1990090,cellular response to nerve growth factor stimulus,5/324,33/14611,0.000740715595407112,0.0213109066525728,0.0182112241928118,Ehd1/Ntrk2/Ntrk3/Sh3gl2/Wasf1,5
GO:0005769,CC,GO:0005769,early endosome,15/324,262/14611,0.000771747300525932,0.0220631807371876,0.0188540796204437,Clip3/Dner/Ehd1/F2r/Ifitm3/Kcnh1/Mlc1/Myo5a/Ntrk2/Pla2g4e/Sh3gl2/Sh3gl3/Tbc1d16/Tmem163/Tsg101,15
GO:0022898,BP,GO:0022898,regulation of transmembrane transporter activity,14/324,235/14611,0.000780532764824506,0.0221740031365553,0.0189487828441673,Cabp1/Dlg1/Ephb2/Fxyd7/Kcnab1/Myo5a/Oprl1/Pten/Reln/Ryr2/Scn1b/Shisa8/Tesc/Wnk1,14
GO:0044091,BP,GO:0044091,membrane biogenesis,6/324,50/14611,0.000793159489916586,0.0223918838497076,0.0191349726942376,Clip3/Ephb2/Pten/Ptprd/Rftn1/Sptbn1,6
GO:0022604,BP,GO:0022604,regulation of cell morphogenesis,16/324,291/14611,0.000803742267704343,0.0225497131877051,0.0192698456729116,Arhgap35/Cpne9/Cux1/Dlg1/Ephb2/Gas7/Gna12/Itpka/Lpar1/Mecp2/Myh10/Phip/Plxnb3/Ptprd/Reln/Syt2,16
GO:0048708,BP,GO:0048708,astrocyte differentiation,7/324,69/14611,0.000820887283247347,0.022888567027335,0.0195594130452763,C1qa/Id4/Mecp2/Nf1/Ntrk3/Tspan2/Vim,7
GO:0071805,BP,GO:0071805,potassium ion transmembrane transport,11/324,159/14611,0.000843152556822726,0.0233651539826273,0.0199666801799738,Dlg1/Kcnab1/Kcnab2/Kcnb2/Kcnh1/Kcnj12/Kcnj3/Pten/Rgs4/Slc12a5/Wnk1,11
GO:0048015,BP,GO:0048015,phosphatidylinositol-mediated signaling,10/324,135/14611,0.000853169313526389,0.0234846456499171,0.0200687917220899,Erbb3/F2r/Kcnh1/Nf1/Ntrk2/Ntrk3/Plcl1/Prex2/Pten/Reln,10
GO:0015276,MF,GO:0015276,ligand-gated ion channel activity,8/324,90/14611,0.000858063574544894,0.0234846456499171,0.0200687917220899,Gabra1/Gria3/Grin2c/Kcnj12/Kcnj3/Ryr2/Ryr3/Slc17a7,8
GO:0036314,BP,GO:0036314,response to sterol,4/324,20/14611,0.000868261196266583,0.0234846456499171,0.0200687917220899,Inhbb/Mlc1/Nfe2l1/Ptch1,4
GO:0099522,CC,GO:0099522,cytosolic region,4/324,20/14611,0.000868261196266583,0.0234846456499171,0.0200687917220899,Ctbp2/Prkcb/Prkcg/Sh3gl2,4
GO:0032272,BP,GO:0032272,negative regulation of protein polymerization,7/324,70/14611,0.000895077564257476,0.0239261216687837,0.0204460548243315,Arhgef7/Capza2/Clip3/Sptan1/Sptb/Sptbn1/Tmod2,7
GO:0050890,BP,GO:0050890,cognition,16/324,294/14611,0.000896187188159956,0.0239261216687837,0.0204460548243315,Adora1/Aff2/Cacna1c/Ephb2/Kcnab1/Map1a/Mecp2/Nf1/Ntrk2/Oprl1/Pten/Ptprz1/Reln/Slc12a5/Slc17a7/Tmod2,16
GO:0007611,BP,GO:0007611,learning or memory,15/324,266/14611,0.000900473917133769,0.0239261216687837,0.0204460548243315,Aff2/Cacna1c/Ephb2/Kcnab1/Map1a/Mecp2/Nf1/Ntrk2/Oprl1/Pten/Ptprz1/Reln/Slc12a5/Slc17a7/Tmod2,15
GO:0008015,BP,GO:0008015,blood circulation,19/324,382/14611,0.00090817470186331,0.0239896206334302,0.0205003178315344,Adora1/Akap12/Arhgap35/Cacna1c/Coro2b/Dlg1/Dusp5/F2r/Gna12/Gnaq/Mecp2/Oprl1/Rgs2/Rgs4/Ryr2/Scn1b/Sh3gl2/Tmem65/Wnk1,19
GO:0051258,BP,GO:0051258,protein polymerization,14/324,239/14611,0.000919628191290419,0.0240993979225758,0.0205941279568613,Arhgef7/Arpc5l/Capza2/Clip3/Dlg1/Gas7/Mecp2/Mtss1/Sptan1/Sptb/Sptbn1/Tenm1/Tmod2/Wasf1,14
GO:0043266,BP,GO:0043266,regulation of potassium ion transport,8/324,91/14611,0.000923001071641713,0.0240993979225758,0.0205941279568613,Adora1/Dlg1/Gnaq/Kcnab1/Kcnab2/Pten/Rgs4/Wnk1,8
GO:0043292,CC,GO:0043292,contractile fiber,12/324,187/14611,0.000964235945867883,0.0247027850689352,0.0211097521288665,Ank1/Cacna1c/Dst/Ppp1r12b/Ppp3cb/Ryr2/Ryr3/Sptan1/Sptbn1/Tmod2/Tpm2/Trim32,12
GO:0032228,BP,GO:0032228,regulation of synaptic transmission, GABAergic,5/324,35/14611,0.000977135776880862,0.0247027850689352,0.0211097521288665,Adora1/Car7/Nf1/Plcl1/Pten,5
GO:0008037,BP,GO:0008037,cell recognition,9/324,114/14611,0.000978205999479574,0.0247027850689352,0.0211097521288665,Adgrb1/Arhgap35/Cntn6/Dlg1/Ephb2/Lgals3/Ptprz1/Scarb1/Sirpa,9
GO:0001786,MF,GO:0001786,phosphatidylserine binding,6/324,52/14611,0.000979203303807286,0.0247027850689352,0.0211097521288665,Adgrb1/Appl2/Mark1/Scarb1/Syt2/Syt6,6
GO:0050905,BP,GO:0050905,neuromuscular process,11/324,162/14611,0.000983316169315079,0.0247027850689352,0.0211097521288665,Gigyf2/Grin2c/Kcnab2/Kcnh1/Map1a/Mecp2/Myh10/Myo5a/Nkx6-2/Pten/Rbfox1,11
GO:0022834,MF,GO:0022834,ligand-gated channel activity,8/324,92/14611,0.000991819016510409,0.0247027850689352,0.0211097521288665,Gabra1/Gria3/Grin2c/Kcnj12/Kcnj3/Ryr2/Ryr3/Slc17a7,8
GO:0051952,BP,GO:0051952,regulation of amine transport,8/324,92/14611,0.000991819016510409,0.0247027850689352,0.0211097521288665,Adora1/Gabbr1/Myo5a/Prkcb/Rgs2/Rgs4/Syt2/Syt6,8
GO:0099565,BP,GO:0099565,chemical synaptic transmission, postsynaptic,8/324,92/14611,0.000991819016510409,0.0247027850689352,0.0211097521288665,Adora1/Grin2c/Mecp2/Pten/Reln/Rgs4/Slc17a7/Wnt7a,8
GO:0030003,BP,GO:0030003,cellular cation homeostasis,22/324,477/14611,0.000995330281723757,0.0247027850689352,0.0211097521288665,Cacna1c/Car7/F2r/Gng3/Got1/Gpr12/Grin2c/Grm1/Herpud1/Kcnh1/Lpar1/Myo5a/Oprl1/Pacs2/Prkcb/Ryr2/Ryr3/Slc12a5/Slc4a4/Slc4a7/Tesc/Tmbim6,22
GO:0048017,BP,GO:0048017,inositol lipid-mediated signaling,10/324,138/14611,0.0010104745740331,0.0249416046497678,0.0213138352774195,Erbb3/F2r/Kcnh1/Nf1/Ntrk2/Ntrk3/Plcl1/Prex2/Pten/Reln,10
